"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","label"
0.21823968423685,6.34062813474071,2.45129988233253,0.0171907609830415,0.123856799638676,-3.49354045025059,"PLD3","NS",""
-0.22614983614476,3.66821610327233,-2.45091899237003,0.0172072493794727,0.123918934402354,-3.49437161825405,"SVEP1","NS",""
0.275633206901097,4.92582897993944,2.4504717556396,0.0172266280239243,0.123998147032857,-3.49534743288913,"ZNF430","NS",""
0.196234578800582,4.0718109755957,2.45030202455657,0.0172339875612081,0.123998147032857,-3.49571772713569,"NCKIPSD","NS",""
-0.225651217653888,5.22232665830629,-2.44876166377187,0.0173009069601604,0.124422816509013,-3.49907730917952,"ECE1","NS",""
-0.460380694357402,5.62962509834041,-2.44834997206689,0.0173188320104364,0.124494906929036,-3.49997493366386,"MAFF","NS",""
0.316671453730386,5.40645086250932,2.4479904487524,0.0173344993069103,0.124550709338343,-3.50075871372233,"TBC1D8","NS",""
0.372195559244392,3.70058067525929,2.4461780470872,0.0174136743055515,0.125012663043222,-3.50470842588522,"CCL28","NS",""
-0.361542345535337,4.02432080976668,-2.44615553344714,0.0174146598578329,0.125012663043222,-3.50475747427105,"JAML","NS",""
-0.134922109619674,6.02167508293959,-2.44490923812758,0.0174692956971502,0.125347765163932,-3.50747209178546,"BCAS2","NS",""
0.246896524517929,4.6536724217429,2.44432725995875,0.0174948615405648,0.125474070684879,-3.5087393430649,"DCP2","NS",""
-0.195493428401888,5.87646426127432,-2.44414272558702,0.0175029750101738,0.125475148878666,-3.50914111361916,"ATPAF1","NS",""
0.106737397952223,5.11668271805169,2.44369024758747,0.0175228835409329,0.125546075451803,-3.51012615031109,"TBC1D20","NS",""
-0.288872919097242,3.74814817363871,-2.44350283200904,0.017531135578238,0.125546075451803,-3.51053410743268,"GARNL3","NS",""
-0.169151127997786,5.76385470533929,-2.44337487261809,0.0175367717249107,0.125546075451803,-3.51081262863881,"UBE2L3","NS",""
0.163544368808122,5.3386031975436,2.44274276532749,0.0175646376573411,0.125688463018494,-3.51218832350594,"MSRB1","NS",""
-0.665173422144357,5.24643105323131,-2.44241272010691,0.0175792032392408,0.125735590304456,-3.51290650696359,"KCTD14","NS",""
0.184159259559534,5.31807986777549,2.44171091989403,0.0176102112302386,0.125900226113825,-3.51443337333399,"ZNF622","NS",""
0.201837135203977,4.03875382628323,2.44152227057156,0.0176185547959509,0.125902751891065,-3.51484374611658,"SIKE1","NS",""
-0.448920208891881,4.44401153068926,-2.44048430183372,0.0176645255644319,0.126164461920703,-3.5171012008865,"CORO1A","NS",""
-0.212331358995471,3.50325377536592,-2.44033398970898,0.0176711916899785,0.126164461920703,-3.51742804677213,"DES","NS",""
-0.453616128262051,3.53474825119758,-2.43995822688862,0.0176878661180404,0.126226316314295,-3.51824505199053,"SHC4","NS",""
-0.172142858381642,5.66584020568676,-2.4390630530988,0.0177276463142722,0.126412946148661,-3.52019097919472,"MRPS9","NS",""
-0.147641147382966,6.21250677519069,-2.43900871675474,0.017730063526594,0.126412946148661,-3.52030907678836,"TRAPPC8","NS",""
-0.16451084198407,4.76272252116053,-2.43837892462033,0.0177581021414302,0.126555592692228,-3.52167774578116,"THEM4","NS",""
0.142432488828185,4.26088666874031,2.43818860726119,0.0177665829863265,0.126558792095636,-3.52209128844627,"ARL6","NS",""
-0.501131211286774,4.69014066174464,-2.43705310272845,0.0178172585430666,0.126862423345278,-3.52455809407128,"STEAP4","NS",""
-0.14341581238151,4.44195406559747,-2.43622554768322,0.0178542726207068,0.127068551799674,-3.52635531285079,"TTC28","NS",""
0.28329564879649,4.73878943213295,2.43578467341787,0.0178740198043633,0.127151661425441,-3.5273125664535,"TMEM231","NS",""
0.176004211164886,4.83539212636209,2.43430604315856,0.0179403923962379,0.127565019460145,-3.53052203309445,"CUL2","NS",""
0.164308245968984,4.45377492665188,2.43412980526396,0.0179483180899373,0.127565019460145,-3.53090446374561,"EEA1","NS",""
-0.151016849580317,5.00132492705756,-2.43339891972858,0.0179812207294312,0.127719666806749,-3.5324902221598,"NTPCR","NS",""
0.173257864585065,4.10199122251469,2.43274747981487,0.0180105925719166,0.127719666806749,-3.53390328609356,"ZNF3","NS",""
-0.165263400014604,4.49871124172669,-2.43272331161948,0.0180116830855269,0.127719666806749,-3.53395570436307,"KIF13A","NS",""
0.12963916822269,5.35083905546931,2.43270607979421,0.0180124606535178,0.127719666806749,-3.53399307811822,"SLC25A36","NS",""
-0.162802682536743,5.36769974517757,-2.432646225604,0.0180151617451031,0.127719666806749,-3.53412289298215,"DRAM2","NS",""
0.202060558312822,4.61784991132628,2.43248110221028,0.0180226152967022,0.127719666806749,-3.53448100768498,"ZDHHC17","NS",""
0.363480898401455,4.00571264474205,2.43238806933766,0.0180268159534308,0.127719666806749,-3.53468276591172,"KDM7A-DT","NS",""
0.150723438276615,5.06556619861684,2.43139016720697,0.0180719289463533,0.127951428711437,-3.53684649869624,"NRBP1","NS",""
-0.226744762368905,5.68070160477889,-2.43130534490048,0.0180757682497721,0.127951428711437,-3.53703038406765,"DNAJB4","NS",""
0.374165680224773,4.02182304040291,2.43109955831128,0.0180850857911728,0.127959899780651,-3.53747648494658,"LRRC10B","NS",""
0.161872793540576,4.98193908066904,2.42963408039317,0.0181515640492553,0.128372618816928,-3.54065243703857,"SRPK1","NS",""
-0.277083691471685,5.88423079917827,-2.42876288428671,0.0181911878900896,0.128594279663443,-3.54253973659168,"HPCAL1","NS",""
-0.149380815489616,4.68688662865236,-2.42858356325607,0.0181993534198673,0.128594279663443,-3.54292813709401,"FBXW2","NS",""
0.217901091334903,4.47791029766768,2.42840244916466,0.0182076039379271,0.128594279663443,-3.54332039760963,"ZNF564","NS",""
-0.20888318223686,4.69830064920336,-2.4280581266688,0.0182232985539723,0.128594279663443,-3.54406607254858,"PSMD5","NS",""
0.139146368634084,5.05682007392092,2.428049064585,0.01822371177816,0.128594279663443,-3.54408569650301,"ZNF337","NS",""
0.155087136858256,5.47955556224148,2.42783680596283,0.0182333930174365,0.128605001690128,-3.54454532579459,"CSNK2A2","NS",""
0.140694437698064,5.0485032492224,2.42715661344692,0.0182644481042307,0.128749350882495,-3.5460180088594,"STRN4","NS",""
-0.22132563841082,4.50362913864821,-2.42703073497933,0.0182702004552427,0.128749350882495,-3.54629051120625,"TLR5","NS",""
-0.141058142849467,4.91121513810815,-2.42667693967873,0.0182863767808631,0.128805739354519,-3.54705634751872,"ODR4","NS",""
-0.170329586321913,4.42001392766802,-2.42513889310173,0.0183568492883427,0.129244358461312,-3.55038459542008,"PPARA","NS",""
0.311048205097297,5.49549620459394,2.42467702593175,0.018378059342094,0.129335900425804,-3.55138371533137,"MAMSTR","NS",""
-0.147755216762278,4.48545018966243,-2.42418502483043,0.0184006774087575,0.129389057246958,-3.55244785122324,"HPS4","NS",""
0.122683732366681,6.11297088035573,2.4241554947256,0.0184020357485836,0.129389057246958,-3.55251171549963,"EIF2B1","NS",""
-0.197337362534002,3.96168819856785,-2.42377156364271,0.0184197041854472,0.129455521342592,-3.55334197937671,"CC2D2A","NS",""
-0.150237547282624,4.87736655160179,-2.4231102985019,0.0184501711762774,0.12961183558832,-3.55477173658943,"DBT","NS",""
-0.384542042635405,4.54994175165012,-2.42257342595862,0.0184749401805844,0.129728000189602,-3.55593230429127,"ARHGAP15","NS",""
0.144108909726473,5.81963980721752,2.42186622145021,0.0185076131096821,0.12989953664555,-3.55746076240889,"RAB5B","NS",""
0.38436218749057,3.6083467491025,2.4210170930296,0.0185469114278404,0.130117401321675,-3.55929547612403,"CDCA2","NS",""
-0.254334806701398,3.34794700014287,-2.42053626633078,0.018569197642054,0.130215775365307,-3.5603341671893,"ITGB2-AS1","NS",""
-0.227135398885024,4.86856630342162,-2.42001688596596,0.0185932977992821,0.130326776433847,-3.56145595389981,"RXRA","NS",""
-0.173591436418503,5.09234476207223,-2.41895383947015,0.0186427125248479,0.130615038352169,-3.56375136984789,"HEBP2","NS",""
-0.145950488597317,5.61904157535929,-2.41843281179856,0.0186669750030036,0.130726900054368,-3.56487611498206,"PITPNA","NS",""
0.25994729062474,5.73571558564847,2.41766473167451,0.0187027935229776,0.130919554660843,-3.5665338136247,"GYS1","NS",""
0.154027822039063,6.62845308948466,2.41726876283224,0.0187212831389398,0.130943803579214,-3.56738824051259,"TAF7","NS",""
-0.167141866464639,6.22838610070854,-2.41723462302269,0.0187228780519115,0.130943803579214,-3.56746190251367,"DNTTIP2","NS",""
-0.353135288643084,4.71835741954242,-2.41632692519729,0.0187653277817898,0.131182462226114,-3.5694200922811,"ACTA2","NS",""
0.236214335807313,5.68565004803573,2.41514289816027,0.0188208301469724,0.131512115576871,-3.57197351038719,"SNHG1","NS",""
-0.17240937845112,4.84108039757072,-2.41480875916471,0.0188365198331093,0.131562075275533,-3.57269391461365,"GLS","NS",""
-0.449119804605889,4.21705692076284,-2.41463509842026,0.0188446788028735,0.131562075275533,-3.57306829538387,"IL33","NS",""
0.400325808890728,3.4812498662776,2.41438693764667,0.0188563434502552,0.131581804761785,-3.57360324649216,"SOHLH1","NS",""
-0.286404941082091,5.19219281339285,-2.41405507005535,0.0188719528043464,0.131581804761785,-3.57431857128988,"MRPL23","NS",""
-0.265044519390218,5.20191998723465,-2.4140422318574,0.0188725568802204,0.131581804761785,-3.57434624180428,"ATF7IP2","NS",""
0.272888876458756,3.5897086450575,2.41354828142777,0.0188958119056713,0.131685673683177,-3.57541077539953,"MAPT","NS",""
0.240679289773596,5.4695017851758,2.41224690224072,0.0189572034776016,0.131991579645252,-3.5782145827573,"PRMT1","NS",""
0.316678916844799,5.84045487691482,2.41220011869208,0.0189594137818688,0.131991579645252,-3.57831535444784,"ORAI3","NS",""
-0.456990275978724,4.32427693940266,-2.41208535135339,0.0189648369814591,0.131991579645252,-3.57856255636609,"LRRN4CL","NS",""
0.237992444441882,4.10452428911262,2.41099495631452,0.0190164317703992,0.132251862564577,-3.58091072300537,"TMEM131L","NS",""
-0.254199969876038,3.81702434295752,-2.41083092723514,0.0190242040981641,0.132251862564577,-3.58126388484418,"PTPRJ","NS",""
-0.130069569138571,5.12405080229829,-2.41076318878285,0.0190274146369166,0.132251862564577,-3.58140972300089,"CLCN7","NS",""
-0.381764999101924,3.54641921401425,-2.41047422983919,0.0190411156208065,0.132288738464307,-3.58203180242024,"RUNX1-IT1","NS",""
-0.333172306488093,3.58475869740897,-2.40956750433014,0.0190841654282289,0.132488961235726,-3.58398343323208,"LRFN4","NS",""
0.147896834308419,5.9648915271638,2.40931893431022,0.0190959823424183,0.132488961235726,-3.58451834931966,"TMEM60","NS",""
-0.485784242216237,4.38643367092847,-2.40891913154986,0.0191150025552377,0.132488961235726,-3.58537861981616,"ELL2","NS",""
0.134420151249883,4.91165191211769,2.40876894124311,0.0191221520937666,0.132488961235726,-3.58570175980047,"HSPA14","NS",""
0.120706981456978,4.20584905338489,2.40864044338094,0.01912827090499,0.132488961235726,-3.5859782146425,"ZNF567","NS",""
0.167991909336398,4.26886687995845,2.40847838202011,0.0191359904450652,0.132488961235726,-3.58632686202444,"FAM185A","NS",""
0.184604298829199,5.04100907785614,2.40838850780561,0.0191402726665089,0.132488961235726,-3.58652020282056,"PPP1R13B","NS",""
0.243402985320711,5.05389100470602,2.40837454082425,0.0191409382259985,0.132488961235726,-3.58655024858857,"POC5","NS",""
-0.298323574034937,4.75789393243196,-2.40827653040919,0.019145609236133,0.132488961235726,-3.58676108457817,"ZNF487","NS",""
-0.473791991673759,4.78877649122729,-2.40655363941456,0.0192278862846694,0.132999914041938,-3.59046615376295,"ECHDC3","NS",""
0.224741482451126,5.88092578567244,2.40602217393947,0.0192533304055372,0.133117475734993,-3.59160863110028,"RNF44","NS",""
0.136852992493964,5.94865833924161,2.40577902707753,0.0192649812139623,0.133129451302709,-3.59213124883833,"PAIP1","NS",""
0.15008901348396,6.90113221127337,2.40563343998232,0.019271960298374,0.133129451302709,-3.59244415183174,"GNG5","NS",""
-0.361195866890873,4.49576961242462,-2.40449890988817,0.0193264245180448,0.133447182791776,-3.59488201047115,"P3H2","NS",""
-0.227531035421771,4.54200415006866,-2.40431514602174,0.0193352592469016,0.133449706506101,-3.5952767907361,"PSTPIP2","NS",""
0.144941036081572,4.63119638640187,2.4032521259846,0.019386436602074,0.133733648747074,-3.59755999524796,"IFT80","NS",""
-0.156489456759914,4.99096686802788,-2.40297220327646,0.019399933190827,0.133733648747074,-3.59816108928176,"TNRC6B","NS",""
0.184224289169556,4.98370208064493,2.40293223786716,0.0194018608260336,0.133733648747074,-3.59824690462525,"DDX55","NS",""
0.177817062390846,4.39849847277157,2.40215978223123,0.0194391520851372,0.13393210293201,-3.59990532361748,"ZCCHC3","NS",""
0.173138438663439,4.39297747543777,2.40098643338718,0.0194959198037376,0.134251068567907,-3.60242360463577,"YIF1B","NS",""
-0.114228251095405,5.99248993523892,-2.40085088074808,0.019502487526302,0.134251068567907,-3.60271446753552,"SPCS2","NS",""
-0.236849799072235,3.65894663298979,-2.39933677516713,0.0195759829476188,0.134664471478644,-3.6059624568467,"CD37","NS",""
0.178735856510777,4.86032714692366,2.39915939074492,0.0195846094856046,0.134664471478644,-3.60634286414605,"ABT1","NS",""
-0.270919766163744,4.32907737824641,-2.39891177850698,0.0195966570272178,0.134664471478644,-3.60687383909873,"CSF3R","NS",""
-0.265313089688596,3.90323784248395,-2.39887303151799,0.0195985428574016,0.134664471478644,-3.60695692334923,"MARCHF1","NS",""
0.201004447583595,4.36308017983326,2.39860858949207,0.0196114176879834,0.134664471478644,-3.60752393083596,"FLT1","NS",""
0.15635768460725,6.40118015473262,2.39850949667898,0.0196162441484324,0.134664471478644,-3.60773638907572,"TRIM28","NS",""
0.185161672377346,5.0508440712531,2.39833696965166,0.0196246498679322,0.134664471478644,-3.60810627556053,"CCNQ","NS",""
-0.433700379994496,5.06481163921131,-2.3981533234823,0.0196336008689426,0.134664471478644,-3.60849997685351,"NPC1","NS",""
-0.25322475599981,5.14014470904204,-2.39803317379368,0.0196394589996778,0.134664471478644,-3.60875754083741,"SPECC1L","NS",""
0.185787495444342,4.67748201913648,2.39638713750494,0.0197198724358131,0.135150459845791,-3.61228507425895,"JPT2","NS",""
0.182244018775434,5.72670106509439,2.39623152324584,0.0197274898550053,0.135150459845791,-3.61261846050671,"ELOVL1","NS",""
0.150125579664624,6.03266527018944,2.39566945344936,0.0197550254843904,0.135269824924603,-3.61382248511455,"ZNF121","NS",""
0.266629899391178,4.29070895981408,2.39527526689363,0.0197743570873262,0.135269824924603,-3.6146667447998,"ZNF473","NS",""
-0.275449568229054,4.69619246146344,-2.39519441664813,0.0197783242181847,0.135269824924603,-3.61483989395334,"RMDN2","NS",""
0.169425997173677,6.47057751126097,2.39517550682013,0.0197792521816517,0.135269824924603,-3.61488039061399,"DEK","NS",""
0.152467902031702,5.68113079669192,2.39486392357382,0.0197945481440136,0.135315702865606,-3.61554762931637,"PARP2","NS",""
0.221473266410034,4.67316623013781,2.39439331887563,0.0198176707191625,0.135415020607911,-3.61655526929243,"RBM38","NS",""
0.216377534312388,4.93727485650629,2.3940192818693,0.0198360658039021,0.135481963100167,-3.61735602686821,"ANKZF1","NS",""
0.144606714369877,5.9812296209898,2.3932805136677,0.0198724432284362,0.13567161522984,-3.61893731902578,"COMMD8","NS",""
-0.253787074157089,5.02697652840482,-2.39307939756172,0.0198823566510996,0.135680508337539,-3.61936772770803,"SYPL2","NS",""
-0.140219466659845,5.02230412402832,-2.39251316194674,0.0199102913380483,0.135787777316813,-3.62057936990942,"SYF2","NS",""
0.189116133551594,3.71859250192274,2.39241149149404,0.0199153108700359,0.135787777316813,-3.62079690152065,"ZNF777","NS",""
-0.55827856772462,6.50539718293158,-2.39134508111534,0.0199680284819452,0.136024546484075,-3.62307811132815,"ABCB1","NS",""
0.665932683188802,3.65333644635098,2.39119519585296,0.0199754480075297,0.136024546484075,-3.62339867140827,"DLGAP5","NS",""
0.136272221072444,5.97774477476148,2.39118536890441,0.0199759345411023,0.136024546484075,-3.62341968775961,"MYDGF","NS",""
0.250159210227634,3.30824804824073,2.39053630063423,0.0200080934932546,0.136184677828602,-3.62480765766078,"SLC28A2","NS",""
-0.190702120931561,5.34323623476317,-2.38978328924985,0.0200454604935546,0.136349068400086,-3.62641751347404,"SUOX","NS",""
0.156165552700905,5.14016459623002,2.38961387125884,0.0200538761943708,0.136349068400086,-3.62677965336734,"KRIT1","NS",""
0.269143077548526,4.3762618510821,2.38952674649244,0.0200582052771085,0.136349068400086,-3.6269658789695,"ADGRL1","NS",""
0.149292938527182,5.39933186561916,2.38870176809912,0.0200992385284973,0.136557871882913,-3.62872896084628,"RECQL","NS",""
0.171803222625927,4.16541368201191,2.38856084852245,0.0201062551734695,0.136557871882913,-3.62903007374765,"ZBTB26","NS",""
0.329779613236003,4.20237431988898,2.3881767192363,0.0201253928083102,0.136628959276409,-3.62985079631281,"SCAND3","NS",""
0.235105445794733,5.63105298445899,2.38776701248167,0.0201458226938478,0.136652926139218,-3.63072604805461,"TSR2","NS",""
0.104508148546389,5.39846426441134,2.38775808308727,0.0201462681615411,0.136652926139218,-3.63074512244626,"CLASRP","NS",""
0.27773533757243,4.1297653530795,2.38752667112773,0.0201578158653386,0.13667242021951,-3.63123942925566,"AJUBA","NS",""
0.20941838903953,4.69846608444127,2.386935545406,0.020187340558195,0.13681373125827,-3.63250192345627,"LMBRD2","NS",""
0.151143243087221,5.84540239697313,2.3865538171318,0.0202064271222177,0.136864215589721,-3.63331706192919,"CDC37","NS",""
-0.304049494362399,4.03959966714805,-2.38643919232448,0.0202121615584997,0.136864215589721,-3.63356180967352,"GPR65","NS",""
0.259656896667479,4.3577455074972,2.3859757903892,0.0202353594183629,0.136940893666,-3.63455117080891,"CDK19","NS",""
0.19707094589026,4.38910907013853,2.3858658403591,0.0202408670018478,0.136940893666,-3.63478589055197,"PLA2G15","NS",""
0.17939947180215,6.3911162409475,2.38558936293631,0.0202547221507334,0.136975818424509,-3.63537607143043,"SEM1","NS",""
0.202254730871104,3.56491326954985,2.38496656541823,0.0202859635673712,0.137128240210669,-3.63670531719464,"GJB3","NS",""
-0.501271494912844,4.1087793058105,-2.38352121070417,0.0203586330986126,0.137547074815835,-3.63978906309027,"CX3CR1","NS",""
-0.410156408888465,4.26220609355851,-2.38338721152665,0.0203653820870308,0.137547074815835,-3.6400748803205,"ALDH4A1","NS",""
0.399644341014855,3.6524297679466,2.38246223250108,0.0204120240865378,0.137803026363143,-3.64204748061035,"UFSP1","NS",""
0.217788881545001,2.87749516038886,2.38157274336793,0.0204569665888302,0.138022082320368,-3.6439438036717,"DRC7","NS",""
-0.165666861792568,4.52204329369463,-2.38147342018303,0.0204619904994846,0.138022082320368,-3.64415551711254,"WAS","NS",""
-0.127284884946429,5.78693367196257,-2.38113015955061,0.0204793616159959,0.138078523903766,-3.64488714240876,"RAB1B","NS",""
-0.238018335992053,4.42229932277729,-2.38096184793927,0.0204878840443616,0.138078523903766,-3.64524584998756,"POLR2A","NS",""
0.189257742209156,4.89877925897732,2.37989872637614,0.0205417883289539,0.138382624497361,-3.64751110618286,"BRIX1","NS",""
0.297711736087452,4.92490353473505,2.37960354016419,0.0205567778614971,0.138424422548552,-3.64813992983853,"PRKAB2","NS",""
0.267542150414215,5.05118278281614,2.37924387694908,0.020575054747374,0.138488311684909,-3.64890601990228,"FAM217B","NS",""
0.135666630752517,5.45212380773257,2.37841659308423,0.0206171497073008,0.138712394508086,-3.65066779119532,"DKC1","NS",""
0.199377840220609,4.28357836734371,2.37797514201645,0.0206396436978953,0.138756553893742,-3.65160769316723,"CHLSN","NS",""
-0.12244327058732,4.81507104992271,-2.37777334915438,0.0206499332896805,0.138756553893742,-3.65203728658445,"USP19","NS",""
-0.143384401045117,4.73640899483684,-2.37776946680134,0.0206501312991575,0.138756553893742,-3.65204555136713,"TMEM150A","NS",""
-0.0948956894516915,5.73463273981761,-2.37720927407347,0.0206787202924749,0.138889426960157,-3.65323797788847,"NSRP1","NS",""
0.577068736405975,3.97606803685366,2.37701261475579,0.0206887650325444,0.138897686671412,-3.6536565323586,"HOXC10","NS",""
-0.162771235238173,5.0653888932124,-2.37683141051128,0.0206980242365462,0.138900667757776,-3.65404216830422,"CYP20A1","NS",""
0.19966212304815,4.9517483537662,2.37629410972597,0.0207255010984539,0.139025849641694,-3.65518550138177,"HSPBP1","NS",""
-0.161846754485209,5.9737331184529,-2.37606529453004,0.0207372123045097,0.139045214588153,-3.65567233742817,"MYH9","NS",""
0.193745620781435,3.78757155493295,2.37504204084979,0.0207896568144356,0.139337568024271,-3.65784898086732,"LRRC52","NS",""
-0.144855974532148,4.19343687049493,-2.37424127738198,0.0208307807448071,0.139553831715955,-3.65955181126626,"GK5","NS",""
0.213081722874753,3.96942348824689,2.37383075377778,0.0208518917298029,0.13963589374692,-3.66042461052257,"MINDY4","NS",""
0.246983910084222,5.16718305198206,2.37320550066226,0.0208840818159244,0.139790051232895,-3.66175370035544,"SLC44A2","NS",""
0.209680147985806,5.11552008565606,2.37303911509255,0.0208926553692624,0.139790051232895,-3.66210733489855,"ZNF274","NS",""
0.145327035965074,4.32635880151129,2.37218992537697,0.0209364616156223,0.140023695109236,-3.66391187883349,"KCTD5","NS",""
0.113897591781537,4.87958906475828,2.37192300114999,0.0209502480941587,0.140056452787297,-3.66447898825662,"NOM1","NS",""
-0.333927722358256,4.95417627544682,-2.3707104935309,0.0210129755566615,0.140365163214442,-3.66705443240548,"PC","NS",""
-0.251237631262335,5.16626455725359,-2.37068603597313,0.0210142425603141,0.140365163214442,-3.66710637070553,"AHSA2P","NS",""
-0.635675368155299,6.65639211792727,-2.37030123638981,0.021034185772212,0.140429902895128,-3.66792347680525,"APOC1","NS",""
-0.204113291411935,3.48392930517377,-2.37006923449048,0.0210462180262668,0.140429902895128,-3.66841607067008,"CARD11","NS",""
0.163811910328862,4.79104495496811,2.36998339437166,0.021050671488119,0.140429902895128,-3.66859831912456,"URB1-AS1","NS",""
0.183551693042958,5.12728108143712,2.36900571293899,0.0211014539005405,0.140709102459085,-3.67067366685705,"KLHL7","NS",""
-0.190572234832855,4.43693164247994,-2.3678410520124,0.0211620911442501,0.141002018222734,-3.67314500239452,"STARD8","NS",""
0.134712331359928,6.14291781638645,2.36781828379418,0.0211632781047639,0.141002018222734,-3.67319330513931,"PSMD7","NS",""
0.158514127671344,4.01013715671687,2.36728718247324,0.0211909825360659,0.141126928073031,-3.67431992762202,"RTEL1","NS",""
0.12245885641639,5.29603941788988,2.36692606245679,0.0212098385379448,0.141192828830755,-3.67508585104925,"MRPL28","NS",""
0.149885254552744,5.5365767116906,2.36625593126281,0.0212448693692629,0.141366303484576,-3.67650692240543,"SGPP1","NS",""
0.142273988972027,5.31240775244062,2.36600890442561,0.0212577956232974,0.14139260685365,-3.6770306808408,"WDR70","NS",""
-0.284300450552409,5.58692917548627,-2.3657280842249,0.0212724987237719,0.141429344635922,-3.67762603504753,"JADE3","NS",""
0.164613027847149,5.37440438196487,2.36543538017709,0.0212878337004899,0.141429344635922,-3.67824652184642,"DPH3","NS",""
-0.152749014574288,4.94707123886607,-2.36534345663966,0.0212926516775683,0.141429344635922,-3.67844137234812,"MDN1","NS",""
0.348719198510937,3.30441020792988,2.36495012524314,0.0213132783066745,0.141429344635922,-3.67927504738752,"ANGPT4","NS",""
0.331391059633295,4.18213807635175,2.36489030876777,0.02131641669546,0.141429344635922,-3.67940181981518,"BLM","NS",""
0.232880256450633,4.9221967387495,2.36487589682646,0.021317172907934,0.141429344635922,-3.6794323634607,"GUSBP14","NS",""
0.193832811896042,3.58810847234736,2.36427406606322,0.0213487731105006,0.141579384638955,-3.68070770426619,"RIPPLY3","NS",""
-0.238967412066138,4.94301286076875,-2.36394619329453,0.0213660062521475,0.141634059955864,-3.68140238784281,"GBGT1","NS",""
0.181416480993529,3.29554440076268,2.36349621950265,0.0213896772987933,0.141725160259817,-3.68235564519573,"ZNF594-DT","NS",""
0.130716203236385,5.0251377043086,2.36334309310524,0.0213977379106495,0.141725160259817,-3.68268000531924,"CNIH4","NS",""
-0.189575470139626,3.73078047036837,-2.36191997166023,0.0214727812024826,0.142162442608201,-3.6856937069909,"HAVCR2","NS",""
-0.36223853766904,4.03465077452813,-2.36133564963544,0.0215036613406897,0.142307094391116,-3.68693067595328,"FGF11","NS",""
0.409903195492529,3.54123908927562,2.3608798643802,0.0215277761066899,0.142377884551366,-3.6878953667954,"DLX3","NS",""
-0.154404535314545,3.83214487174235,-2.36079195588981,0.0215324299603926,0.142377884551366,-3.68808141161349,"BAHCC1","NS",""
0.237137076194665,5.70668346501464,2.36061263149052,0.021541926134143,0.142380927053562,-3.68846090649521,"OCIAD2","NS",""
-0.233243571680987,6.15097469785433,-2.36033113188068,0.0215568405648059,0.142419763848908,-3.68905658162442,"PLBD2","NS",""
-0.155845446058471,5.03844953632119,-2.36007596895316,0.021570367586544,0.142449405725555,-3.68959647579068,"FXR2","NS",""
-0.154422850423369,4.69948835399558,-2.35897345074873,0.021628902815301,0.142752698050919,-3.69192872016777,"NOXA1","NS",""
0.159650823739575,4.91206601163712,2.35867593496429,0.0216447228835296,0.142752698050919,-3.69255792533229,"MYCBP","NS",""
0.249787078541095,5.58732769332127,2.35852470967357,0.0216527680766924,0.142752698050919,-3.69287772109418,"SULT1C4","NS",""
0.254676983808408,4.0149435707147,2.35851619149827,0.0216532213234367,0.142752698050919,-3.69289573395728,"CACNB3","NS",""
-0.113141384371378,7.37559763133765,-2.35835890915528,0.0216615917395282,0.142752698050919,-3.69322831966628,"RPL22","NS",""
-0.31167589600043,5.32061461232547,-2.35786595121886,0.0216878452017105,0.142825003040618,-3.69427059919871,"TMOD1","NS",""
0.457753079480205,5.18366919450119,2.35775893482902,0.0216935483237086,0.142825003040618,-3.69449684429562,"C19orf48P","NS",""
0.195843787381454,5.47016202848938,2.35752072119693,0.0217062480200906,0.142825003040618,-3.69500042528323,"INTS8","NS",""
0.154406502565914,4.83761642618216,2.35747248602053,0.0217088203517345,0.142825003040618,-3.69510238881571,"MED13L","NS",""
-0.272777287589511,5.21384159284926,-2.35720034480165,0.0217233384566056,0.14286086980832,-3.69567763141618,"KLHDC9","NS",""
0.172477655794467,5.02412071162951,2.35645113382535,0.0217633518983611,0.143010614626796,-3.69726100504021,"GGA2","NS",""
-0.142526472756836,5.43380494140339,-2.35643413406385,0.0217642605746689,0.143010614626796,-3.69729692732848,"ATP6V1D","NS",""
-0.355287335450457,4.0947261146952,-2.35442387879682,0.0218719523196073,0.143640914296537,-3.70154330439378,"RGL3","NS",""
-0.329415751290822,4.29471084195158,-2.35430351178672,0.0218784155811189,0.143640914296537,-3.70179746782876,"LRRC39","NS",""
-0.201645507055727,5.49732605148828,-2.35380374214449,0.0219052695830599,0.143757323123813,-3.70285265225035,"HMBOX1","NS",""
0.41914081712945,4.34344220820285,2.35361143837881,0.0219156104263311,0.143758015632596,-3.70325862203816,"EBF1","NS",""
0.162770298089525,4.12026723590559,2.35337477021569,0.0219283428751346,0.143758015632596,-3.70375821139073,"DCLRE1B","NS",""
-0.169753319217627,4.66768118464564,-2.35329296513221,0.0219327454198617,0.143758015632596,-3.70393088637565,"ZMYND11","NS",""
-0.199420288503676,3.77402764671299,-2.3498187196246,0.0221204499246125,0.14487912170646,-3.71125979415543,"KCNJ14","NS",""
0.144294184220577,5.3890525307108,2.34978684734289,0.0221221785127716,0.14487912170646,-3.71132698731761,"PPP2CA","NS",""
0.204853889682738,3.74459933853067,2.34871828952638,0.0221802013379483,0.145188739960717,-3.71357928680947,"ACSS1","NS",""
-0.159050652088708,6.4809376265176,-2.34857699404354,0.0221878838500607,0.145188739960717,-3.71387704534384,"SMIM19","NS",""
