"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070938","contractile ring","2/40","11/19944",0.181818181818182,90.6545454545455,13.3332917153684,0.00021326443546779,0.0204733858049079,0.0177346214757426,"PRC1/ANLN",2
"GO:0016327","apicolateral plasma membrane","2/40","23/19944",0.0869565217391304,43.3565217391304,9.11137031864839,0.000966191694697741,0.0318783691360736,0.0276139381770813,"CDH2/ZG16B",2
"GO:0045171","intercellular bridge","3/40","98/19944",0.0306122448979592,15.2632653061224,6.34527667574974,0.0009961990355023,0.0318783691360736,0.0276139381770813,"TPX2/PRC1/HSD3B2",3
